filename,city,lat,lon,date,season,sharpness,pano_id,run_id,source
k0Msqd_Lm31BI-ce1U4dJA_42p96898_-81p34375_201504_spring_sharp.jpg,london_on,42.96897784304252,-81.3437534284245,2015-04,spring,sharp,k0Msqd_Lm31BI-ce1U4dJA,20250711-030112,original
ClRZjaYNLUKjULtB7uFT9g_42p95789_-81p31725_202108_summer_sharp.jpg,london_on,42.95789121639708,-81.31724688512513,2021-08,summer,sharp,ClRZjaYNLUKjULtB7uFT9g,20250711-025535,original
u5dJi3yNjsfFxthyli74mQ_42p96897_-81p34378_201509_fall_sharp.jpg,london_on,42.96897014702513,-81.34378305445107,2015-09,fall,sharp,u5dJi3yNjsfFxthyli74mQ,20250711-030112,original
uuH4LsbpIsnckdpnvwzuUQ_43p04745_-81p43462_201309_fall_sharp.jpg,london_on,43.04744898771237,-81.43462215950348,2013-09,fall,sharp,uuH4LsbpIsnckdpnvwzuUQ,20250711-025525,original
DLjg6Z70NiC9m6nTHGsRTg_42p95728_-81p31806_202108_summer_sharp.jpg,london_on,42.95727654437471,-81.3180643553888,2021-08,summer,sharp,DLjg6Z70NiC9m6nTHGsRTg,20250711-025535,original
Xtac3LM2RIZMHWRJrBv-7g_42p96898_-81p34376_201607_summer_sharp.jpg,london_on,42.96897562626375,-81.34376207284704,2016-07,summer,sharp,Xtac3LM2RIZMHWRJrBv-7g,20250711-030112,original
xlWyz6O10iOKQmWrmtwKuw_43p04737_-81p43473_201309_fall_sharp.jpg,london_on,43.04737243809685,-81.4347254335239,2013-09,fall,sharp,xlWyz6O10iOKQmWrmtwKuw,20250711-025525,original
lEYJUZcmngd3ZuIKM292Pw_42p95733_-81p31837_202108_summer_sharp.jpg,london_on,42.95732848236921,-81.31837288790993,2021-08,summer,sharp,lEYJUZcmngd3ZuIKM292Pw,20250711-025535,original
6cLA43OYD-NgxFcVaQavNw_43p00238_-81p23748_200907_summer_sharp.jpg,london_on,43.00237537272339,-81.23747725679598,2009-07,summer,sharp,6cLA43OYD-NgxFcVaQavNw,20250711-030112,original
ZqFq6TcM34021WiIZZlgVA_43p04730_-81p43483_201309_fall_sharp.jpg,london_on,43.04729635282615,-81.43482803679454,2013-09,fall,sharp,ZqFq6TcM34021WiIZZlgVA,20250711-025525,original
hAicr27iKDyLI2jYBla0mg_42p95730_-81p31819_202108_summer_sharp.jpg,london_on,42.95729750151618,-81.31818860809086,2021-08,summer,sharp,hAicr27iKDyLI2jYBla0mg,20250711-025535,original
2kCm8hUjYUa939ivseLpEw_43p00237_-81p23750_201207_summer_sharp.jpg,london_on,43.00236985953391,-81.23749650254032,2012-07,summer,sharp,2kCm8hUjYUa939ivseLpEw,20250711-030112,original
5C9cwni8vJBXyg8Qa0bpFg_43p04700_-81p43523_201309_fall_sharp.jpg,london_on,43.04699724383365,-81.43523174243361,2013-09,fall,sharp,5C9cwni8vJBXyg8Qa0bpFg,20250711-025525,original
VcXF-51GsZ8BgELsdSLu5g_42p95760_-81p31820_202108_summer_sharp.jpg,london_on,42.95759524574843,-81.31820103335,2021-08,summer,sharp,VcXF-51GsZ8BgELsdSLu5g,20250711-025535,original
02J1-09Tl5CCj_kFAGE5Sw_43p00237_-81p23750_201406_summer_sharp.jpg,london_on,43.00236996798353,-81.23749599828508,2014-06,summer,sharp,02J1-09Tl5CCj_kFAGE5Sw,20250711-030112,original
jUDAdZ58YSe112lO0IkpTw_43p04692_-81p43533_201309_fall_sharp.jpg,london_on,43.04692356022358,-81.43533107582148,2013-09,fall,sharp,jUDAdZ58YSe112lO0IkpTw,20250711-025525,original
j6l3esg5XISLhoU6ORK7ag_42p95737_-81p31825_202108_summer_sharp.jpg,london_on,42.95737057599887,-81.31825123809273,2021-08,summer,sharp,j6l3esg5XISLhoU6ORK7ag,20250711-025535,original
yVNCWs6K1Wh92pBGHvbd4A_43p04685_-81p43543_201309_fall_sharp.jpg,london_on,43.04684914899322,-81.43543149881046,2013-09,fall,sharp,yVNCWs6K1Wh92pBGHvbd4A,20250711-025525,original
VDLtNOP1KiuZ0poo9BgDqw_43p00224_-81p23794_202210_fall_sharp.jpg,london_on,43.00224148094295,-81.23794453202854,2022-10,fall,sharp,VDLtNOP1KiuZ0poo9BgDqw,20250711-030112,original
obwAjH_ts51CAe1IZHb9CQ_42p95691_-81p31815_202307_summer_sharp.jpg,london_on,42.95690797112623,-81.31815233975539,2023-07,summer,sharp,obwAjH_ts51CAe1IZHb9CQ,20250711-025535,original
_zMR0JT0IrUtakTuvWL9xg_42p90980_-81p11830_201208_summer_sharp.jpg,london_on,42.90980162537208,-81.1182977203493,2012-08,summer,sharp,_zMR0JT0IrUtakTuvWL9xg,20250711-025525,original
etGPIA0JBlIgmFHcSRskcg_43p00228_-81p23782_202210_fall_sharp.jpg,london_on,43.00227608037187,-81.23782393158719,2022-10,fall,sharp,etGPIA0JBlIgmFHcSRskcg,20250711-030112,original
xfhtzyg-2oef-P65OO1zEQ_42p90985_-81p11779_202307_summer_sharp.jpg,london_on,42.9098468047107,-81.11779420406926,2023-07,summer,sharp,xfhtzyg-2oef-P65OO1zEQ,20250711-025525,original
s9wds2gKiydZHZ_UEPoSAA_42p95752_-81p31712_202108_summer_sharp.jpg,london_on,42.95751534867039,-81.31712195925186,2021-08,summer,sharp,s9wds2gKiydZHZ_UEPoSAA,20250711-025535,original
MXEp2cHfv-tFYPRZBbgvGA_43p00231_-81p23771_202210_fall_sharp.jpg,london_on,43.00231001852564,-81.23770526393079,2022-10,fall,sharp,MXEp2cHfv-tFYPRZBbgvGA,20250711-030112,original
3zFBQS122NSnp0C5AzFOug_42p95762_-81p31710_202108_summer_sharp.jpg,london_on,42.95762281399983,-81.31710306923316,2021-08,summer,sharp,3zFBQS122NSnp0C5AzFOug,20250711-025535,original
e9JYkkm_75uIjSmWIe9oJw_42p90983_-81p11798_202307_summer_sharp.jpg,london_on,42.90983018184797,-81.11798014016487,2023-07,summer,sharp,e9JYkkm_75uIjSmWIe9oJw,20250711-025525,original
6cLA43OYD-NgxFcVaQavNw_43p00238_-81p23748_200907_summer_sharp.jpg,london_on,43.00237537272339,-81.23747725679598,2009-07,summer,sharp,6cLA43OYD-NgxFcVaQavNw,20250711-030112,original
Y_GXmwTl08eO8LNxTq5lyw_42p95772_-81p31709_202108_summer_sharp.jpg,london_on,42.95771726245368,-81.31708644601284,2021-08,summer,sharp,Y_GXmwTl08eO8LNxTq5lyw,20250711-025535,original
Rjeao1YE6RwpkSf0uCkTsA_42p90975_-81p11882_202307_summer_sharp.jpg,london_on,42.90975488472859,-81.11881907765034,2023-07,summer,sharp,Rjeao1YE6RwpkSf0uCkTsA,20250711-025525,original
2kCm8hUjYUa939ivseLpEw_43p00237_-81p23750_201207_summer_sharp.jpg,london_on,43.00236985953391,-81.23749650254032,2012-07,summer,sharp,2kCm8hUjYUa939ivseLpEw,20250711-030112,original
02J1-09Tl5CCj_kFAGE5Sw_43p00237_-81p23750_201406_summer_sharp.jpg,london_on,43.00236996798353,-81.23749599828508,2014-06,summer,sharp,02J1-09Tl5CCj_kFAGE5Sw,20250711-030112,original
A9n4BZScfAV1nyOUe6cKYA_42p95780_-81p31707_202108_summer_sharp.jpg,london_on,42.9578046210187,-81.31707057839009,2021-08,summer,sharp,A9n4BZScfAV1nyOUe6cKYA,20250711-025535,original
fzo08_a24HoHaQYBHCOKwQ_42p90977_-81p11868_202307_summer_sharp.jpg,london_on,42.90976709527345,-81.1186824678965,2023-07,summer,sharp,fzo08_a24HoHaQYBHCOKwQ,20250711-025525,original
bX6zXHRR7oFyXH8AvRCcPg_42p95792_-81p31749_202108_summer_sharp.jpg,london_on,42.95791680417401,-81.31749094335075,2021-08,summer,sharp,bX6zXHRR7oFyXH8AvRCcPg,20250711-025535,original
VDLtNOP1KiuZ0poo9BgDqw_43p00224_-81p23794_202210_fall_sharp.jpg,london_on,43.00224148094295,-81.23794453202854,2022-10,fall,sharp,VDLtNOP1KiuZ0poo9BgDqw,20250711-030112,original
dMEj1HGd-CZzZP7FyZveeg_42p90978_-81p11854_202307_summer_sharp.jpg,london_on,42.9097798508617,-81.11854055510804,2023-07,summer,sharp,dMEj1HGd-CZzZP7FyZveeg,20250711-025525,original
yVsTPAXTrLZziIlb2oWFDw_42p95793_-81p31764_202108_summer_sharp.jpg,london_on,42.95793198264155,-81.31763509433544,2021-08,summer,sharp,yVsTPAXTrLZziIlb2oWFDw,20250711-025535,original
etGPIA0JBlIgmFHcSRskcg_43p00228_-81p23782_202210_fall_sharp.jpg,london_on,43.00227608037187,-81.23782393158719,2022-10,fall,sharp,etGPIA0JBlIgmFHcSRskcg,20250711-030112,original
hwdhiYKjnU1IrMJjUf20jg_43p08158_-81p42088_202106_summer_sharp.jpg,london_on,43.08157883961557,-81.4208843722411,2021-06,summer,sharp,hwdhiYKjnU1IrMJjUf20jg,20250711-025525,original
_n6Hhd4aPT3egaR6lvvgUA_43p09734_-81p25497_200909_fall_blurry.jpg,london_on,43.09733952704899,-81.25497402785207,2009-09,fall,blurry,_n6Hhd4aPT3egaR6lvvgUA,20250711-025535,original
MXEp2cHfv-tFYPRZBbgvGA_43p00231_-81p23771_202210_fall_sharp.jpg,london_on,43.00231001852564,-81.23770526393079,2022-10,fall,sharp,MXEp2cHfv-tFYPRZBbgvGA,20250711-030112,original
JzmjF3IdHCJGN_QmK1EmSQ_43p08161_-81p42077_202106_summer_sharp.jpg,london_on,43.08161367248217,-81.42076892234415,2021-06,summer,sharp,JzmjF3IdHCJGN_QmK1EmSQ,20250711-025525,original
R-jp0JvJozWnZjg9feO0NA_43p09733_-81p25497_201207_summer_sharp.jpg,london_on,43.09733051150206,-81.25496856632365,2012-07,summer,sharp,R-jp0JvJozWnZjg9feO0NA,20250711-025535,original
Cbr7S0Xg7bqfVD3exL-vkg_42p95894_-81p41261_200909_fall_blurry.jpg,london_on,42.95893804859094,-81.41261479812664,2009-09,fall,blurry,Cbr7S0Xg7bqfVD3exL-vkg,20250711-030112,original
NWjhh3OFaoKI3ZWahYcwiw_43p08165_-81p42065_202106_summer_sharp.jpg,london_on,43.08164879072758,-81.42065238232827,2021-06,summer,sharp,NWjhh3OFaoKI3ZWahYcwiw,20250711-025525,original
RwqUu0iiSClk-YEYQTwNJA_43p09736_-81p25499_201406_summer_sharp.jpg,london_on,43.09735893224769,-81.25498562309575,2014-06,summer,sharp,RwqUu0iiSClk-YEYQTwNJA,20250711-025535,original
Nmay2oXRGHap32fxRcbvjQ_42p95892_-81p41264_201209_fall_sharp.jpg,london_on,42.95891862683808,-81.41263970177228,2012-09,fall,sharp,Nmay2oXRGHap32fxRcbvjQ,20250711-030112,original
w8_OBmPPhvjrSp5k2YXLaQ_43p08179_-81p42019_202106_summer_sharp.jpg,london_on,43.08178872653497,-81.42018789732286,2021-06,summer,sharp,w8_OBmPPhvjrSp5k2YXLaQ,20250711-025525,original
DaCHbtvyJVBbmOVwmCrT2Q_43p09732_-81p25496_201805_spring_sharp.jpg,london_on,43.09731580097534,-81.25495974385386,2018-05,spring,sharp,DaCHbtvyJVBbmOVwmCrT2Q,20250711-025535,original
67TSbu9vNIOO30-kidPS0w_42p95890_-81p41266_201407_summer_sharp.jpg,london_on,42.95890108534412,-81.41266217374181,2014-07,summer,sharp,67TSbu9vNIOO30-kidPS0w,20250711-030112,original
OPs2Vt1Z4IcaG-43bF9fSw_43p08182_-81p42007_202106_summer_sharp.jpg,london_on,43.08182313841824,-81.42007370400383,2021-06,summer,sharp,OPs2Vt1Z4IcaG-43bF9fSw,20250711-025525,original
uBCNif92OTM2JmMsiEJteA_43p09733_-81p25497_202106_summer_sharp.jpg,london_on,43.09733089176657,-81.25496873437068,2021-06,summer,sharp,uBCNif92OTM2JmMsiEJteA,20250711-025535,original
_F7b_FggDFVzhOO_8j_Zfg_42p95894_-81p41261_201509_fall_sharp.jpg,london_on,42.9589430219384,-81.41260842547526,2015-09,fall,sharp,_F7b_FggDFVzhOO_8j_Zfg,20250711-030112,original
at1_mVZ1pkB0FSPjV1tPsw_43p08186_-81p41996_202106_summer_sharp.jpg,london_on,43.08185789656919,-81.4199582528746,2021-06,summer,sharp,at1_mVZ1pkB0FSPjV1tPsw,20250711-025525,original
Gwp4EeOPVSX1YPyC8t1emQ_42p95895_-81p41261_201607_summer_sharp.jpg,london_on,42.95894530647756,-81.41260549070142,2016-07,summer,sharp,Gwp4EeOPVSX1YPyC8t1emQ,20250711-030112,original
803mXELBT10A_bD24c0j7A_43p09693_-81p25473_202308_summer_sharp.jpg,london_on,43.09692697191103,-81.25472607407195,2023-08,summer,sharp,803mXELBT10A_bD24c0j7A,20250711-025535,original
vmQJNHUpIK8Yja05UQqf0A_43p08200_-81p41949_202106_summer_sharp.jpg,london_on,43.08199858830591,-81.41949116448866,2021-06,summer,sharp,vmQJNHUpIK8Yja05UQqf0A,20250711-025525,original
eASVAmRhyJrj80jyFJSffA_43p09660_-81p25453_200909_fall_blurry.jpg,london_on,43.0966020641522,-81.25453071853289,2009-09,fall,blurry,eASVAmRhyJrj80jyFJSffA,20250711-025535,original
YgFb2vCOBrS1ZJVtz51hig_42p95893_-81p41263_202106_summer_sharp.jpg,london_on,42.95892816927113,-81.41262745957712,2021-06,summer,sharp,YgFb2vCOBrS1ZJVtz51hig,20250711-030112,original
siAToquSVIgGgHcW3TPvtQ_43p08203_-81p41938_202106_summer_sharp.jpg,london_on,43.08203352827527,-81.4193752094147,2021-06,summer,sharp,siAToquSVIgGgHcW3TPvtQ,20250711-025525,original
mgKxUWeUkqWDpuucMdD98g_43p09658_-81p25452_201207_summer_sharp.jpg,london_on,43.09658173180475,-81.25451853505278,2012-07,summer,sharp,mgKxUWeUkqWDpuucMdD98g,20250711-025535,original
Ydrux5jJ0bCH0MYee9_Sbg_42p95876_-81p41285_200909_fall_blurry.jpg,london_on,42.95876245195019,-81.41284983119814,2009-09,fall,blurry,Ydrux5jJ0bCH0MYee9_Sbg,20250711-030112,original
0W37iV46pkxSk_CyWOzcxQ_43p08207_-81p41926_202106_summer_sharp.jpg,london_on,43.08206812164872,-81.41926051181383,2021-06,summer,sharp,0W37iV46pkxSk_CyWOzcxQ,20250711-025525,original
YB_VtqbcjarHbkJCCfbjRw_43p09662_-81p25454_201406_summer_sharp.jpg,london_on,43.09661647455574,-81.2545394570278,2014-06,summer,sharp,YB_VtqbcjarHbkJCCfbjRw,20250711-025535,original
N-xB098mgmJgw6Ad8HN-Cw_42p95873_-81p41289_201208_summer_sharp.jpg,london_on,42.95873239680346,-81.4128910855902,2012-08,summer,sharp,N-xB098mgmJgw6Ad8HN-Cw,20250711-030112,original
w8_OBmPPhvjrSp5k2YXLaQ_43p08179_-81p42019_202106_summer_sharp.jpg,london_on,43.08178872653497,-81.42018789732286,2021-06,summer,sharp,w8_OBmPPhvjrSp5k2YXLaQ,20250711-025525,original
l24VjHFTWrsVu4Lb3DcJ8Q_43p09658_-81p25452_201505_spring_sharp.jpg,london_on,43.09658373242573,-81.25451971138888,2015-05,spring,sharp,l24VjHFTWrsVu4Lb3DcJ8Q,20250711-025535,original
doBaiiUzVCcv71huC-pFzA_42p95875_-81p41287_201407_summer_sharp.jpg,london_on,42.95874916359556,-81.412868110586,2014-07,summer,sharp,doBaiiUzVCcv71huC-pFzA,20250711-030112,original
OPs2Vt1Z4IcaG-43bF9fSw_43p08182_-81p42007_202106_summer_sharp.jpg,london_on,43.08182313841824,-81.42007370400383,2021-06,summer,sharp,OPs2Vt1Z4IcaG-43bF9fSw,20250711-025525,original
N3T5UMGG5YdEGHDrWCHxyw_43p09660_-81p25453_201805_spring_sharp.jpg,london_on,43.09659760271823,-81.25452811378904,2018-05,spring,sharp,N3T5UMGG5YdEGHDrWCHxyw,20250711-025535,original
3PyPAEFyPgXSz7iZvEHizg_42p95877_-81p41285_201509_fall_sharp.jpg,london_on,42.9587650607693,-81.4128463094807,2015-09,fall,sharp,3PyPAEFyPgXSz7iZvEHizg,20250711-030112,original
at1_mVZ1pkB0FSPjV1tPsw_43p08186_-81p41996_202106_summer_sharp.jpg,london_on,43.08185789656919,-81.4199582528746,2021-06,summer,sharp,at1_mVZ1pkB0FSPjV1tPsw,20250711-025525,original
vZAo7m3QeaGC33O-lI-9zA_42p95876_-81p41285_201607_summer_sharp.jpg,london_on,42.95876085380935,-81.41285209515927,2016-07,summer,sharp,vZAo7m3QeaGC33O-lI-9zA,20250711-030112,original
4O3LhaZPvTawLsWd_pgCKA_43p09657_-81p25451_202106_summer_sharp.jpg,london_on,43.09656548061538,-81.2545087882673,2021-06,summer,sharp,4O3LhaZPvTawLsWd_pgCKA,20250711-025535,original
fE-bSZxMGjr8F60qag8JrQ_43p08669_-81p26363_201209_fall_sharp.jpg,london_on,43.08669232129718,-81.2636335927204,2012-09,fall,sharp,fE-bSZxMGjr8F60qag8JrQ,20250711-025525,original
FAgr3YyrLk0oo7z72A235Q_42p97246_-81p29721_200907_summer_sharp.jpg,london_on,42.97245659872465,-81.2972082063704,2009-07,summer,sharp,FAgr3YyrLk0oo7z72A235Q,20250711-025535,original
fcO2Vhl_wpJz9lqaleomPg_42p95876_-81p41285_202106_summer_sharp.jpg,london_on,42.95876419747788,-81.41284756723694,2021-06,summer,sharp,fcO2Vhl_wpJz9lqaleomPg,20250711-030112,original
rZK0wRC64h1o8LT9kmh4LA_43p08670_-81p26362_201406_summer_sharp.jpg,london_on,43.08669504107097,-81.26362401511552,2014-06,summer,sharp,rZK0wRC64h1o8LT9kmh4LA,20250711-025525,original
SOtS5wrA39rbZevATrf62A_42p95838_-81p41087_200909_fall_blurry.jpg,london_on,42.95838344297837,-81.41086951019292,2009-09,fall,blurry,SOtS5wrA39rbZevATrf62A,20250711-030112,original
Fv7qnZhdne4EX9fPhGZMog_42p97245_-81p29721_201208_summer_sharp.jpg,london_on,42.97245083064062,-81.29720501522851,2012-08,summer,sharp,Fv7qnZhdne4EX9fPhGZMog,20250711-025535,original
JzKF1E7SQzLF_cmJNVyucw_42p95835_-81p41091_201208_summer_sharp.jpg,london_on,42.95835336323405,-81.41091043024963,2012-08,summer,sharp,JzKF1E7SQzLF_cmJNVyucw,20250711-030112,original
0NvuE2Zwrs6D6GcSM1dSiA_42p97245_-81p29721_201406_summer_sharp.jpg,london_on,42.97245383158309,-81.29720669477689,2014-06,summer,sharp,0NvuE2Zwrs6D6GcSM1dSiA,20250711-025535,original
56myUob_HZerIhfUpDXF8g_43p08682_-81p26318_202308_summer_sharp.jpg,london_on,43.08682296312026,-81.26317605072279,2023-08,summer,sharp,56myUob_HZerIhfUpDXF8g,20250711-025525,original
ZJezsB6vl9Z7Ozv2-cdNrw_42p95850_-81p41071_202307_summer_sharp.jpg,london_on,42.95850340573526,-81.41070599745142,2023-07,summer,sharp,ZJezsB6vl9Z7Ozv2-cdNrw,20250711-030112,original
672eKwnnTAhuTWWRWf4RIg_42p97262_-81p29730_202212_winter_sharp.jpg,london_on,42.97262308497969,-81.29730007760868,2022-12,winter,sharp,672eKwnnTAhuTWWRWf4RIg,20250711-025535,original
y8yPZRKI591evUj80n05dA_43p08678_-81p26333_202308_summer_sharp.jpg,london_on,43.08677734815809,-81.2633345020416,2023-08,summer,sharp,y8yPZRKI591evUj80n05dA,20250711-025525,original
egHZkHt6ABibWt0wKlH9Eg_42p95857_-81p41062_202307_summer_sharp.jpg,london_on,42.95856936972447,-81.4106161072201,2023-07,summer,sharp,egHZkHt6ABibWt0wKlH9Eg,20250711-030112,original
-CDohMpDA9mAZh8KrDm19g_42p97270_-81p29734_202212_winter_sharp.jpg,london_on,42.97270436623993,-81.29734492148216,2022-12,winter,sharp,-CDohMpDA9mAZh8KrDm19g,20250711-025535,original
2bbj82QWmiMvdb2MGAwBvg_43p08660_-81p26395_202308_summer_sharp.jpg,london_on,43.08660128623989,-81.26395402172689,2023-08,summer,sharp,2bbj82QWmiMvdb2MGAwBvg,20250711-025525,original
zE1nWBt2gxhu5ysCgOpmkw_42p95864_-81p41053_202307_summer_sharp.jpg,london_on,42.95863573147017,-81.41052562991165,2023-07,summer,sharp,zE1nWBt2gxhu5ysCgOpmkw,20250711-030112,original
5TZ-a1qUvzw0AtxA6cTb8Q_42p97279_-81p29739_202212_winter_sharp.jpg,london_on,42.97279010550454,-81.29739220066872,2022-12,winter,sharp,5TZ-a1qUvzw0AtxA6cTb8Q,20250711-025535,original
DL5ckNBPVGHYu8QzdDXgug_43p08656_-81p26411_202308_summer_sharp.jpg,london_on,43.08655596747847,-81.26411347960848,2023-08,summer,sharp,DL5ckNBPVGHYu8QzdDXgug,20250711-025525,original
PdgxllsuKcLZJlKU2Ei_DA_42p95811_-81p41124_202307_summer_sharp.jpg,london_on,42.95811463573858,-81.41123577745763,2023-07,summer,sharp,PdgxllsuKcLZJlKU2Ei_DA,20250711-030112,original
XMwo-ljoZNoN48cwMWUqnQ_42p97336_-81p29617_202212_winter_sharp.jpg,london_on,42.97335933734573,-81.296169818602,2022-12,winter,sharp,XMwo-ljoZNoN48cwMWUqnQ,20250711-025535,original
QlMX5S9YSM_tPQ5_7r85Jw_43p08465_-81p43950_201309_fall_sharp.jpg,london_on,43.08464961775671,-81.4395022900598,2013-09,fall,sharp,QlMX5S9YSM_tPQ5_7r85Jw,20250711-025525,original
yXs0X7vNbzIGCnWW8ZL1OQ_42p93687_-81p44242_200909_fall_blurry.jpg,london_on,42.93687133143327,-81.44241593508936,2009-09,fall,blurry,yXs0X7vNbzIGCnWW8ZL1OQ,20250711-030112,original
eIpThDZxjDCjLyj6yZYGGQ_42p97344_-81p29622_202212_winter_sharp.jpg,london_on,42.97344112407092,-81.2962174344258,2022-12,winter,sharp,eIpThDZxjDCjLyj6yZYGGQ,20250711-025535,original
c9qYowjhHY0qDkiKT4shuw_43p08504_-81p43970_202307_summer_sharp.jpg,london_on,43.08503937344864,-81.43970077787617,2023-07,summer,sharp,c9qYowjhHY0qDkiKT4shuw,20250711-025525,original
ZOB77ioE0R4PjMFIZP6D7g_42p93690_-81p44238_201208_summer_sharp.jpg,london_on,42.93689542062387,-81.44238324615725,2012-08,summer,sharp,ZOB77ioE0R4PjMFIZP6D7g,20250711-030112,original
SUsHgfFY-XytAQWsGuCcSg_42p97352_-81p29627_202212_winter_sharp.jpg,london_on,42.97352453441285,-81.29626605796146,2022-12,winter,sharp,SUsHgfFY-XytAQWsGuCcSg,20250711-025535,original
QhkHC3jV4KHknaSmsrWH2Q_43p08492_-81p43964_202307_summer_sharp.jpg,london_on,43.08491921404059,-81.43963958869764,2023-07,summer,sharp,QhkHC3jV4KHknaSmsrWH2Q,20250711-025525,original
3pqQ2KJYaBfwQ9-cJoQwDA_42p93688_-81p44240_201407_summer_sharp.jpg,london_on,42.93688223586566,-81.44240109934499,2014-07,summer,sharp,3pqQ2KJYaBfwQ9-cJoQwDA,20250711-030112,original
c_9dy2JO1WngWvzOXH60Ww_42p97329_-81p29554_202212_winter_sharp.jpg,london_on,42.97329227602683,-81.29553560996497,2022-12,winter,sharp,c_9dy2JO1WngWvzOXH60Ww,20250711-025535,original
szi90Zwn8PQ3QQPV3PjUPw_43p08444_-81p43939_202307_summer_sharp.jpg,london_on,43.0844368133431,-81.43939390945764,2023-07,summer,sharp,szi90Zwn8PQ3QQPV3PjUPw,20250711-025525,original
Z3xqHTcPnXA4oBP43dBioQ_42p93689_-81p44238_201509_fall_sharp.jpg,london_on,42.93689461765126,-81.44238433578855,2015-09,fall,sharp,Z3xqHTcPnXA4oBP43dBioQ,20250711-030112,original
z0LgbxRmVTgVN3ENpvNuaQ_42p97322_-81p29575_202212_winter_sharp.jpg,london_on,42.97322332901902,-81.29575454354355,2022-12,winter,sharp,z0LgbxRmVTgVN3ENpvNuaQ,20250711-025535,original
xRTP14vzMP7ORhZOtHg2iw_43p08431_-81p43933_202307_summer_sharp.jpg,london_on,43.08431474531967,-81.43933179799863,2023-07,summer,sharp,xRTP14vzMP7ORhZOtHg2iw,20250711-025525,original
IzHiQuWpoLQvMgAbwQskJQ_42p93687_-81p44242_201607_summer_sharp.jpg,london_on,42.93686945573184,-81.44241844962201,2016-07,summer,sharp,IzHiQuWpoLQvMgAbwQskJQ,20250711-030112,original
ux5Ci0lQvAXEm1nUX1LAjw_43p08480_-81p43958_202307_summer_sharp.jpg,london_on,43.08480172805581,-81.43957974060403,2023-07,summer,sharp,ux5Ci0lQvAXEm1nUX1LAjw,20250711-025525,original
qNU5l5OwADzYLPUU6An0eA_42p97280_-81p29591_202212_winter_sharp.jpg,london_on,42.97280084734395,-81.29591401950894,2022-12,winter,sharp,qNU5l5OwADzYLPUU6An0eA,20250711-025535,original
